category_name,category_ref,service_name,service_ref,aws_0_name,aws_0_ref,aws_0_icon,azure_0_name,azure_0_ref,azure_0_icon,google_0_name,google_0_ref,google_0_icon,ibm_0_name,ibm_0_ref,ibm_0_icon,oracle_0_name,oracle_0_ref,oracle_0_icon,alibaba_0_name,alibaba_0_ref,alibaba_0_icon,alibaba_1_name,alibaba_1_ref,alibaba_1_icon,ibm_1_name,ibm_1_ref,ibm_1_icon,ibm_2_name,ibm_2_ref,ibm_2_icon,aws_1_name,aws_1_ref,aws_1_icon,azure_1_name,azure_1_ref,azure_1_icon,azure_2_name,azure_2_ref,azure_2_icon,oracle_1_name,oracle_1_ref,oracle_1_icon,google_1_name,google_1_ref,google_1_icon,azure_3_name,azure_3_ref,azure_3_icon,azure_4_name,azure_4_ref,azure_4_icon,ibm_3_name,ibm_3_ref,ibm_3_icon,ibm_4_name,ibm_4_ref,ibm_4_icon,alibaba_2_name,alibaba_2_ref,alibaba_2_icon,alibaba_3_name,alibaba_3_ref,alibaba_3_icon,aws_2_name,aws_2_ref,aws_2_icon,aws_3_name,aws_3_ref,aws_3_icon,aws_4_name,aws_4_ref,aws_4_icon,aws_5_name,aws_5_ref,aws_5_icon,aws_6_name,aws_6_ref,aws_6_icon,google_2_name,google_2_ref,google_2_icon,google_3_name,google_3_ref,google_3_icon,oracle_2_name,oracle_2_ref,oracle_2_icon,oracle_3_name,oracle_3_ref,oracle_3_icon,google_4_name,google_4_ref,google_4_icon,google_5_name,google_5_ref,google_5_icon,ibm_5_name,ibm_5_ref,ibm_5_icon,ibm_6_name,ibm_6_ref,ibm_6_icon,aws_name,aws_ref,aws_icon,azure_name,azure_ref,azure_icon,google_name,google_ref,google_icon,ibm_name,ibm_ref,ibm_icon,alibaba_name,alibaba_ref,alibaba_icon,oracle_name,oracle_ref,oracle_icon
Big Data & Advanced Analytics,,Streaming Service,,Amazon Kinesis,https://aws.amazon.com/kinesis/streams/,Analytics_AmazonKinesis.png,Azure Stream Analytics,https://azure.microsoft.com/en-us/services/stream-analytics/,Azure Stream Analytics.png,Cloud Dataflow,https://cloud.google.com/dataflow/,Cloud-Dataflow.png,Streaming Analytics,https://cloud.ibm.com/docs/services/StreamingAnalytics?topic=StreamingAnalytics-gettingstarted,ibmcloud.png,Event Hub (Apache Kafka as a Service),https://cloud.oracle.com/en_US/event-hub,storage.png,,,none.png,,,,,,,,,,Amazon Kinesis Video Streams,https://aws.amazon.com/blogs/aws/amazon-kinesis-video-streams-serverless-video-ingestion-and-storage-for-vision-enabled-apps/,Analytics_AmazonKinesis.png,Azure Event Hub,https://azure.microsoft.com/en-us/services/stream-analytics/,Azure Event Hubs.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon Kinesis<br/>Amazon Kinesis Video Streams,https://aws.amazon.com/kinesis/streams/<br/>https://aws.amazon.com/blogs/aws/amazon-kinesis-video-streams-serverless-video-ingestion-and-storage-for-vision-enabled-apps/,Analytics_AmazonKinesis.png<br/>Analytics_AmazonKinesis.png,Azure Stream Analytics<br/>Azure Event Hub,https://azure.microsoft.com/en-us/services/stream-analytics/<br/>https://azure.microsoft.com/en-us/services/stream-analytics/,Azure Stream Analytics.png<br/>Azure Event Hubs.png,Cloud Dataflow,https://cloud.google.com/dataflow/,Cloud-Dataflow.png,Streaming Analytics,https://cloud.ibm.com/docs/services/StreamingAnalytics?topic=StreamingAnalytics-gettingstarted,ibmcloud.png,,,none.png,Event Hub (Apache Kafka as a Service),https://cloud.oracle.com/en_US/event-hub,storage.png
Big Data & Advanced Analytics,,Data Warehouse,,Amazon Redshift,https://aws.amazon.com/redshift/,Database_AmazonRedshift.png,Azure SQL Data Warehouse,https://azure.microsoft.com/en-in/services/sql-data-warehouse/,Azure Data Warehouse.png,BigQuery,https://cloud.google.com/bigquery/,BigQuery.png,Db2 Warehouse,https://cloud.ibm.com/docs/services/Db2whc?topic=Db2whc-about,ibmcloud.png,,,none.png,Alibaba MaxCompute ODPS,https://www.alibabacloud.com/product/maxcompute,MaxCompute.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon Redshift,https://aws.amazon.com/redshift/,Database_AmazonRedshift.png,Azure SQL Data Warehouse,https://azure.microsoft.com/en-in/services/sql-data-warehouse/,Azure Data Warehouse.png,BigQuery,https://cloud.google.com/bigquery/,BigQuery.png,Db2 Warehouse,https://cloud.ibm.com/docs/services/Db2whc?topic=Db2whc-about,ibmcloud.png,Alibaba MaxCompute ODPS,https://www.alibabacloud.com/product/maxcompute,MaxCompute.png,,,none.png
Big Data & Advanced Analytics,,Business Intelligence & Data Visualization,,Amazon QuickSight,https://quicksight.aws/,Analytics_AmazonQuickSight.png,PowerBI,https://powerbi.microsoft.com/en-us/,Power BI Embedded.png,Google Data Studio (Beta),https://cloud.google.com/data-studio/,Data-Studio.png,Watson studio,https://dataplatform.cloud.ibm.com/docs/content/?context=wdp,ibmcloud.png,Data Visualization,https://cloud.oracle.com/en_US/data-visualization/features,oracle.png,Data IDE,https://www.alibabacloud.com/product/ide,IDE.png,,,,,,,,,,,,,,,,,,,Business Intelligence,https://cloud.oracle.com/en_US/business-intelligence/features,oracle.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon QuickSight,https://quicksight.aws/,Analytics_AmazonQuickSight.png,PowerBI,https://powerbi.microsoft.com/en-us/,Power BI Embedded.png,Google Data Studio (Beta),https://cloud.google.com/data-studio/,Data-Studio.png,Watson studio,https://dataplatform.cloud.ibm.com/docs/content/?context=wdp,ibmcloud.png,Data IDE,https://www.alibabacloud.com/product/ide,IDE.png,Data Visualization<br/>Business Intelligence,https://cloud.oracle.com/en_US/data-visualization/features<br/>https://cloud.oracle.com/en_US/business-intelligence/features,oracle.png<br/>oracle.png
Big Data & Advanced Analytics,,Cloud ETL,,AWS Data Pipeline,https://aws.amazon.com/datapipeline/,Analytics_AWSDataPipeline.png,Azure Data Factory,https://azure.microsoft.com/en-in/services/data-factory/,Azure Data Factory.png,Cloud DataPrep (Private Beta),https://cloud.google.com/dataprep/,Cloud-Dataprep.png,DataStage,https://www.ibm.com/us-en/marketplace/datastage,ibmcloud.png,Data Integrator,https://cloud.oracle.com/en_US/data-integrator,integration.png,DataWorks,https://www.alibabacloud.com/product/ide,alibaba.png,Data Integration,https://www.alibabacloud.com/product/data-integration,alibaba.png,Watson Knowledge Catalog,https://www.ibm.com/cloud/watson-knowledge-catalog,ibmcloud.png,,,,AWS Glue,https://aws.amazon.com/glue/,aws.png,Azure Data Catalog,https://azure.microsoft.com/en-in/services/data-catalog/,Azure Data Catalog.png,Logic Apps,https://azure.microsoft.com/en-in/services/logic-apps/,Azure App Service - Logic App.png,,,,Cloud Composer (Beta),https://cloud.google.com/composer/,Cloud-Dataprep.png,,,,,,,,,,,,,,,,,,,Amazon Simple Workflow Service (SWF),https://aws.amazon.com/swf/,aws.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Data Pipeline<br/>AWS Glue<br/>Amazon Simple Workflow Service (SWF),https://aws.amazon.com/datapipeline/<br/>https://aws.amazon.com/glue/<br/>https://aws.amazon.com/swf/,Analytics_AWSDataPipeline.png<br/>aws.png<br/>aws.png,Azure Data Factory<br/>Azure Data Catalog<br/>Logic Apps,https://azure.microsoft.com/en-in/services/data-factory/<br/>https://azure.microsoft.com/en-in/services/data-catalog/<br/>https://azure.microsoft.com/en-in/services/logic-apps/,Azure Data Factory.png<br/>Azure Data Catalog.png<br/>Azure App Service - Logic App.png,Cloud DataPrep (Private Beta)<br/>Cloud Composer (Beta),https://cloud.google.com/dataprep/<br/>https://cloud.google.com/composer/,Cloud-Dataprep.png<br/>Cloud-Dataprep.png,DataStage<br/>Watson Knowledge Catalog,https://www.ibm.com/us-en/marketplace/datastage<br/>https://www.ibm.com/cloud/watson-knowledge-catalog,ibmcloud.png<br/>ibmcloud.png,DataWorks<br/>Data Integration,https://www.alibabacloud.com/product/ide<br/>https://www.alibabacloud.com/product/data-integration,alibaba.png<br/>alibaba.png,Data Integrator,https://cloud.oracle.com/en_US/data-integrator,integration.png
Artificial Intelligence,,Language Processing AI,,Amazon Lex,https://aws.amazon.com/lex/,aws.png,LUIS (Language Understanding Intelligent Service),https://azure.microsoft.com/en-us/services/cognitive-services/language-understanding-intelligent-service/,Azure Cognative Services - luis_COLOR.png,Natural Language API,https://cloud.google.com/natural-language/,Natural-Language-API.png,Natural Language Classifier,https://cloud.ibm.com/docs/services/natural-language-classifier?topic=natural-language-classifier-natural-language-classifier,ibmcloud.png,,,none.png,,,none.png,,,,Language Translator,https://cloud.ibm.com/docs/services/language-translator?topic=language-translator-gettingstarted,ibmcloud.png,Watson Assistant,https://cloud.ibm.com/docs/services/assistant?topic=assistant-getting-started,ibmcloud.png,Amazon Comprehend,https://aws.amazon.com/comprehend/,aws.png,Azure Bot Service,https://azure.microsoft.com/en-us/services/bot-service/,Azure Cognative Services - Speech_COLOR.png,Azure Speech Recognition API,https://azure.microsoft.com/en-in/services/cognitive-services/speech/,Azure Cognative Services - Speech_COLOR.png,,,,Cloud Text-to-Speech (Beta),https://cloud.google.com/text-to-speech/,Natural-Language-API.png,,,,,,,Watson Discovery,https://cloud.ibm.com/docs/services/discovery?topic=discovery-getting-started,ibmcloud.png,Watson Knowledge Studio,https://cloud.ibm.com/docs/services/watson-knowledge-studio?topic=watson-knowledge-studio-wks_tutintro,ibmcloud.png,,,,,,,,,,,,,,,,,,,,,,DialogFlow Enterprise Edition (Beta),https://cloud.google.com/dialogflow-enterprise/,Natural-Language-API.png,,,,,,,,,,,,,,,, Text to Speech,https://cloud.ibm.com/docs/services/text-to-speech?topic=text-to-speech-gettingStarted,ibmcloud.png,Personality Insights,https://cloud.ibm.com/docs/services/personality-insights?topic=personality-insights-gettingStarted,ibmcloud.png,Amazon Lex<br/>Amazon Comprehend,https://aws.amazon.com/lex/<br/>https://aws.amazon.com/comprehend/,aws.png<br/>aws.png,LUIS (Language Understanding Intelligent Service)<br/>Azure Bot Service<br/>Azure Speech Recognition API,https://azure.microsoft.com/en-us/services/cognitive-services/language-understanding-intelligent-service/<br/>https://azure.microsoft.com/en-us/services/bot-service/<br/>https://azure.microsoft.com/en-in/services/cognitive-services/speech/,Azure Cognative Services - luis_COLOR.png<br/>Azure Cognative Services - Speech_COLOR.png<br/>Azure Cognative Services - Speech_COLOR.png,Natural Language API<br/>Cloud Text-to-Speech (Beta)<br/>DialogFlow Enterprise Edition (Beta),https://cloud.google.com/natural-language/<br/>https://cloud.google.com/text-to-speech/<br/>https://cloud.google.com/dialogflow-enterprise/,Natural-Language-API.png<br/>Natural-Language-API.png<br/>Natural-Language-API.png,Natural Language Classifier<br/>Language Translator<br/>Watson Assistant<br/>Watson Discovery<br/>Watson Knowledge Studio<br/> Text to Speech<br/>Personality Insights,https://cloud.ibm.com/docs/services/natural-language-classifier?topic=natural-language-classifier-natural-language-classifier<br/>https://cloud.ibm.com/docs/services/language-translator?topic=language-translator-gettingstarted<br/>https://cloud.ibm.com/docs/services/assistant?topic=assistant-getting-started<br/>https://cloud.ibm.com/docs/services/discovery?topic=discovery-getting-started<br/>https://cloud.ibm.com/docs/services/watson-knowledge-studio?topic=watson-knowledge-studio-wks_tutintro<br/>https://cloud.ibm.com/docs/services/text-to-speech?topic=text-to-speech-gettingStarted<br/>https://cloud.ibm.com/docs/services/personality-insights?topic=personality-insights-gettingStarted,ibmcloud.png<br/>ibmcloud.png<br/>ibmcloud.png<br/>ibmcloud.png<br/>ibmcloud.png<br/>ibmcloud.png<br/>ibmcloud.png,,,none.png,,,none.png
Artificial Intelligence,,Speech Recognition AI,,Amazon Polly,,aws.png,Bing Speech API,,Azure Cognative Services - Speech_COLOR.png,Translation API,https://cloud.google.com/translate/,Speech-API.png,Speech to Text,https://cloud.ibm.com/docs/services/speech-to-text?topic=speech-to-text-gettingStarted,ibmcloud.png,,,none.png,,,none.png,,,,,,,,,,Amazon Transcribe,https://aws.amazon.com/transcribe/,aws.png,,,,,,,,,,Speech API,https://cloud.google.com/speech/,Speech-API.png,,,,,,,,,,,,,,,,,,,Amazon Translate,https://aws.amazon.com/translate/,aws.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon Polly<br/>Amazon Transcribe<br/>Amazon Translate,<br/>https://aws.amazon.com/transcribe/<br/>https://aws.amazon.com/translate/,aws.png<br/>aws.png<br/>aws.png,Bing Speech API,,Azure Cognative Services - Speech_COLOR.png,Translation API<br/>Speech API,https://cloud.google.com/translate/<br/>https://cloud.google.com/speech/,Speech-API.png<br/>Speech-API.png,Speech to Text,https://cloud.ibm.com/docs/services/speech-to-text?topic=speech-to-text-gettingStarted,ibmcloud.png,,,none.png,,,none.png
Artificial Intelligence,,Image Recognition AI,,Amazon Rekognition,,aws.png,Emotion API,https://azure.microsoft.com/en-us/services/cognitive-services/emotion/,Azure Cognative Services - emotion_COLOR.png,Vision API,,Vision-API.png,Visual Recognition,https://cloud.ibm.com/docs/services/visual-recognition?topic=visual-recognition-index,ibmcloud.png,,,none.png,Image Search,https://www.alibabacloud.com/product/imagesearch,alibaba.png,,,,,,,,,,,,,Face API,https://azure.microsoft.com/en-us/services/cognitive-services/face/,Azure Cognative Services - emotion_COLOR.png,Computer Vision API,,Azure Cognative Services - emotion_COLOR.png,,,,Cloud Video Intelligence,https://cloud.google.com/video-intelligence/,Vision-API.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon Rekognition,,aws.png,Emotion API<br/>Face API<br/>Computer Vision API,https://azure.microsoft.com/en-us/services/cognitive-services/emotion/<br/>https://azure.microsoft.com/en-us/services/cognitive-services/face/,Azure Cognative Services - emotion_COLOR.png<br/>Azure Cognative Services - emotion_COLOR.png<br/>Azure Cognative Services - emotion_COLOR.png,Vision API<br/>Cloud Video Intelligence,<br/>https://cloud.google.com/video-intelligence/,Vision-API.png<br/>Vision-API.png,Visual Recognition,https://cloud.ibm.com/docs/services/visual-recognition?topic=visual-recognition-index,ibmcloud.png,Image Search,https://www.alibabacloud.com/product/imagesearch,alibaba.png,,,none.png
Artificial Intelligence,,Machine Learning,,Amazon Machine Learning,,Analytics_AmazonMachineLearning.png,Azure Machine Learning,https://studio.azureml.net/,Azure Machine Learning.png,Cloud DataLab,,Cloud-Datalab.png,Machine Learning,https://dataplatform.cloud.ibm.com/docs/content/wsj/analyze-data/ml-overview.html,ibmcloud.png,,,none.png,Machine Learning Platform For AI,https://www.alibabacloud.com/product/machine-learning,alibaba.png,,,,,,,,,,Amazon Sageâ€‹Maker,https://aws.amazon.com/sagemaker/,Analytics_AmazonMachineLearning.png,Azure Machine Learning Workbench,https://docs.microsoft.com/en-in/azure/machine-learning/preview/quickstart-installation,Azure Machine Learning.png,Azure Machine Learning Model Management,https://docs.microsoft.com/en-in/azure/machine-learning/preview/model-management-overview,Azure Machine Learning.png,,,,Cloud AutoML (Alpha),https://cloud.google.com/automl/,Cloud-Datalab.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud Machine Learning Services,,Cloud-Machine-Learning.png,,,,,,,,,,,,,,,,,,,,,,Amazon Machine Learning<br/>Amazon Sageâ€‹Maker,<br/>https://aws.amazon.com/sagemaker/,Analytics_AmazonMachineLearning.png<br/>Analytics_AmazonMachineLearning.png,Azure Machine Learning<br/>Azure Machine Learning Workbench<br/>Azure Machine Learning Model Management,https://studio.azureml.net/<br/>https://docs.microsoft.com/en-in/azure/machine-learning/preview/quickstart-installation<br/>https://docs.microsoft.com/en-in/azure/machine-learning/preview/model-management-overview,Azure Machine Learning.png<br/>Azure Machine Learning.png<br/>Azure Machine Learning.png,Cloud DataLab<br/>Cloud AutoML (Alpha)<br/>Cloud Machine Learning Services,<br/>https://cloud.google.com/automl/,Cloud-Datalab.png<br/>Cloud-Datalab.png<br/>Cloud-Machine-Learning.png,Machine Learning,https://dataplatform.cloud.ibm.com/docs/content/wsj/analyze-data/ml-overview.html,ibmcloud.png,Machine Learning Platform For AI,https://www.alibabacloud.com/product/machine-learning,alibaba.png,,,none.png
Mobile Services,,Mobile App Development Services,,AWS Mobile Hub,,Mobile-Services_AWSMobileHub.png,Azure Mobile Apps,https://azure.microsoft.com/en-us/services/app-service/mobile/,Azure App Service - Mobile App (was Mobile Services).png,Cloud Mobile App,,Generic-GCP.png,Mobile Foundation,https://cloud.ibm.com/docs/services/mobilefoundation,ibmcloud.png,Mobile & Chatbots,https://cloud.oracle.com/en_US/mobile/features,oracle.png,,,none.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Mobile Hub,,Mobile-Services_AWSMobileHub.png,Azure Mobile Apps,https://azure.microsoft.com/en-us/services/app-service/mobile/,Azure App Service - Mobile App (was Mobile Services).png,Cloud Mobile App,,Generic-GCP.png,Mobile Foundation,https://cloud.ibm.com/docs/services/mobilefoundation,ibmcloud.png,,,none.png,Mobile & Chatbots,https://cloud.oracle.com/en_US/mobile/features,oracle.png
Mobile Services,,Web API Management Service,,Amazon API Gateway,,Application-Services_AmazonAPIGateway.png,Azure API Management,,Azure API Management.png,Cloud Endpoints,,Cloud-Endpoints.png,API Connect,https://cloud.ibm.com/docs/services/apiconnect?topic=apiconnect-getting-started,ibmcloud.png,API Platform,https://cloud.oracle.com/en_US/api-platform,APIManager.png,API Gateway,https://www.alibabacloud.com/product/api-gateway,API.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon API Gateway,,Application-Services_AmazonAPIGateway.png,Azure API Management,,Azure API Management.png,Cloud Endpoints,,Cloud-Endpoints.png,API Connect,https://cloud.ibm.com/docs/services/apiconnect?topic=apiconnect-getting-started,ibmcloud.png,API Gateway,https://www.alibabacloud.com/product/api-gateway,API.png,API Platform,https://cloud.oracle.com/en_US/api-platform,APIManager.png
Mobile Services,,Web/Mobile Authentication Services,,Amazon Cognito,,Mobile-Services_AmazonCognito.png,"Azure Mobile SDK,Offline/Sync",,Azure SDK.png,Firebase Authentication,,Blue-Hexagon.png,App ID,https://cloud.ibm.com/catalog/services/app-id,ibmcloud.png,Mobile Cloud Service,https://cloud.oracle.com/mobile,mobile.png,,,none.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon Cognito,,Mobile-Services_AmazonCognito.png,"Azure Mobile SDK,Offline/Sync",,Azure SDK.png,Firebase Authentication,,Blue-Hexagon.png,App ID,https://cloud.ibm.com/catalog/services/app-id,ibmcloud.png,,,none.png,Mobile Cloud Service,https://cloud.oracle.com/mobile,mobile.png
Mobile Services,,Consolidated Mgmt of Multiple Cloud Accounts,,Amazon Pinpoint,,aws.png,Azure Mobile Engagement,,Azure Mobile Engagement.png,,,none.png,Mobile Foundation,https://cloud.ibm.com/docs/services/mobilefoundation,ibmcloud.png,,,none.png,,,none.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon Pinpoint,,aws.png,Azure Mobile Engagement,,Azure Mobile Engagement.png,,,none.png,Mobile Foundation,https://cloud.ibm.com/docs/services/mobilefoundation,ibmcloud.png,,,none.png,,,none.png
Automated Cloud Management Service,,Managed Cloud Services,,AWS Managed Services,https://aws.amazon.com/managed-services/,Application-Services_AmazonAppStream.png,,,none.png,,,none.png,,,none.png,,,none.png,,,none.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Managed Services,https://aws.amazon.com/managed-services/,Application-Services_AmazonAppStream.png,,,none.png,,,none.png,,,none.png,,,none.png,,,none.png
Mobile Services,,Mobile App Testing Service,,AWS Device Farm,,Mobile-Services_AWSDeviceFarm.png,Xamarin Test Cloud (Front End),,xamarin.png,Cloud Test Lab,https://firebase.google.com/docs/test-lab/,Generic-GCP.png,,,none.png,,,none.png,,,none.png,,,,,,,,,,,,,Azure DevTest Labs (Back End),,Azure DevTest Labs.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Device Farm,,Mobile-Services_AWSDeviceFarm.png,Xamarin Test Cloud (Front End)<br/>Azure DevTest Labs (Back End),,xamarin.png<br/>Azure DevTest Labs.png,Cloud Test Lab,https://firebase.google.com/docs/test-lab/,Generic-GCP.png,,,none.png,,,none.png,,,none.png
Mobile Services,,Mobile App Software Development Toolkit,,AWS Mobile SDK,,SDKs_Android.png,Azure Mobile SDK,,Azure SDK.png,Cloud Tools for Android Studio,https://cloud.google.com/android-studio/,Blue-Hexagon.png,,,none.png,,,none.png,,,none.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Mobile SDK,,SDKs_Android.png,Azure Mobile SDK,,Azure SDK.png,Cloud Tools for Android Studio,https://cloud.google.com/android-studio/,Blue-Hexagon.png,,,none.png,,,none.png,,,none.png
Mobile Services,,Application Services,,AWS Step Functions,,aws.png,Microsoft Flow,https://flow.microsoft.com/,Microsoft Flow.png,App Engine,https://cloud.google.com/appengine/,App-Engine.png,IBM Cloud Functions,https://www.ibm.com/cloud/functions,ibm-cloud-functions.png,Functions,,none.png,,,none.png,,,,,,,,,,,,,Logic Apps,https://azure.microsoft.com/en-in/services/logic-apps/,Azure App Service - Logic App.png,Azure Functions,https://azure.microsoft.com/en-in/services/functions/,Azure Functions.png,,,,,,,Event Grid,https://azure.microsoft.com/en-us/services/event-grid/,Azure Event Grid.png,Azure App Service WebJobs,,Azure WebApp - WebJobs.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Step Functions,,aws.png,Microsoft Flow<br/>Logic Apps<br/>Azure Functions<br/>Event Grid<br/>Azure App Service WebJobs,https://flow.microsoft.com/<br/>https://azure.microsoft.com/en-in/services/logic-apps/<br/>https://azure.microsoft.com/en-in/services/functions/<br/>https://azure.microsoft.com/en-us/services/event-grid/,Microsoft Flow.png<br/>Azure App Service - Logic App.png<br/>Azure Functions.png<br/>Azure Event Grid.png<br/>Azure WebApp - WebJobs.png,App Engine,https://cloud.google.com/appengine/,App-Engine.png,IBM Cloud Functions,https://www.ibm.com/cloud/functions,ibm-cloud-functions.png,,,none.png,Functions,,none.png
Mobile Services,,Mobile App Analytics,,Amazon Mobile Analytics,https://aws.amazon.com/mobileanalytics/,aws.png,Hockey App,https://azure.microsoft.com/en-in/services/hockeyapp/,Microsoft Flow.png,Firebase Analytics,https://firebase.google.com/docs/analytics/,Blue-Hexagon.png,Mobile Foundation,https://cloud.ibm.com/docs/services/mobilefoundation,ibmcloud.png,Mobile Cloud Service,https://cloud.oracle.com/mobile,mobile.png,,,none.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon Mobile Analytics,https://aws.amazon.com/mobileanalytics/,aws.png,Hockey App,https://azure.microsoft.com/en-in/services/hockeyapp/,Microsoft Flow.png,Firebase Analytics,https://firebase.google.com/docs/analytics/,Blue-Hexagon.png,Mobile Foundation,https://cloud.ibm.com/docs/services/mobilefoundation,ibmcloud.png,,,none.png,Mobile Cloud Service,https://cloud.oracle.com/mobile,mobile.png
Application Services,,API Management Service,,Amazon API Gateway,,Application-Services_AmazonAPIGateway.png,Azure API Management,,Azure API Management.png,Apigee API Platform,https://cloud.google.com/apigee-api-management/,Blue-Hexagon.png,API connect,https://cloud.ibm.com/docs/services/AppConnect?topic=AppConnect-concepts#appconnect,ibmcloud.png,,,none.png,API Gateway,https://www.alibabacloud.com/product/api-gateway,API.png,,,,,,,,,,,,,,,,,,,,,,API Monitization,https://cloud.google.com/api-monetization/,Blue-Hexagon.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Analytics,https://cloud.google.com/api-analytics/,Blue-Hexagon.png,Apigee Sense,https://cloud.google.com/apigee-sense/,Blue-Hexagon.png,,,,,,,Cloud Endpoints,https://cloud.google.com/endpoints/,Blue-Hexagon.png,,,,,,,,,,Amazon API Gateway,,Application-Services_AmazonAPIGateway.png,Azure API Management,,Azure API Management.png,Apigee API Platform<br/>API Monitization<br/>API Analytics<br/>Apigee Sense<br/>Cloud Endpoints,https://cloud.google.com/apigee-api-management/<br/>https://cloud.google.com/api-monetization/<br/>https://cloud.google.com/api-analytics/<br/>https://cloud.google.com/apigee-sense/<br/>https://cloud.google.com/endpoints/,Blue-Hexagon.png<br/>Blue-Hexagon.png<br/>Blue-Hexagon.png<br/>Blue-Hexagon.png<br/>Blue-Hexagon.png,API connect,https://cloud.ibm.com/docs/services/AppConnect?topic=AppConnect-concepts#appconnect,ibmcloud.png,API Gateway,https://www.alibabacloud.com/product/api-gateway,API.png,,,none.png
